NAME,MODEL,DATE,EPOCH,EPSILON,AVERAGE LOSS,AVERAGE RETURN,PATH
2022918010x1125,dqn_10x11,2022-09-18 00:23:45.925616,1,0.1701581912823779,31.19379234313965,23.25374984741211,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 00:31:21.150085,2,0.1595990058302876,22.33487892150879,38.4587516784668,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 00:39:02.200953,3,0.1496950718037759,24.71108055114746,38.99812316894531,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 00:47:05.890926,4,0.1404057275028781,23.52408027648925,39.275001525878906,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 00:56:48.704788,5,0.1316928344939355,23.036806106567383,39.829376220703125,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 01:05:47.535055,6,0.1235206210280246,22.71371841430664,40.223751068115234,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 01:14:11.019829,7,0.1158555351760728,22.067546844482425,40.45375061035156,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 01:22:46.899770,8,0.1086661070776912,20.825231552124023,41.70375061035156,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 01:31:33.470443,9,0.1019228197381714,23.79273223876953,41.14812469482422,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 01:38:58.286514,10,0.0955979878431889,21.03988647460937,41.45750045776367,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 01:46:00.541714,11,0.1,19.6364688873291,41.58062362670898,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 01:53:53.918161,12,0.1,20.986331939697266,41.37812423706055,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 02:01:09.648048,13,0.1,22.714599609375,41.98875045776367,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 02:08:13.457567,14,0.1,22.715482711791992,41.595001220703125,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 02:16:53.119565,15,0.1,20.391950607299805,42.3650016784668,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 02:25:50.711902,16,0.1,21.311182022094727,41.04937362670898,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 02:34:15.919326,17,0.1,22.44418907165528,41.69874954223633,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 02:43:27.081035,18,0.1,22.984134674072266,41.348751068115234,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 02:51:36.674028,19,0.1,20.824350357055664,41.64374923706055,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 03:00:30.931616,20,0.1,19.420928955078125,41.739376068115234,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 03:08:40.895708,21,0.1,20.01443099975586,41.685001373291016,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 03:16:42.214985,22,0.1,21.74357986450196,41.50249862670898,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 03:25:43.818835,23,0.1,18.1799373626709,41.70124816894531,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 03:33:43.922337,24,0.1,24.38843536376953,41.11000061035156,./weights/d10by11.h5
2022918010x1125,dqn_10x11,2022-09-18 03:40:51.333664,25,0.1,21.039005279541016,41.450626373291016,./weights/d10by11.h5
